playerNr;period;nAnimals;animalName;treatment;firstEstimate;secondEstimate;p1;p2;p3;meanP;varP;skewP;age;gender;SocInfo
67;34;86;crane;2;75;82;87;90;93;90;9;0;;;0.466666667
67;35;70;cricket;3;59;62;61;71;81;71;100;0;;;0.25
67;36;60;ant;7;62;44;40;50;60;50;100;0;;;01. Mai
67;37;77;bee;7;48;54;51;53;69;57.667;97.333;0.367;;;0.620668253
67;38;93;flamingo;7;106;86;81;86;87;84.667;10.333;-0.343;;;0.937514649
67;39;85;crane;7;54;76;31;92;105;76;1561;-0.339;;;1
67;40;58;cricket;7;56;61;58;74;75;69;91;-0.38;35;2;0.384615385
68;1;93;ant;1;32;34;38;0;0;0;0;0;;;0.333333333
68;2;78;bee;1;29;31;35;;;;;;;;0.333333333
68;3;59;flamingo;1;32;33;38;;;;;;;;0.166666667
68;4;74;crane;1;39;39;47;;;;;;;;0
68;5;69;cricket;1;27;27;32;;;;;;;;0
68;6;60;ant;7;98;84;70;80;90;80;100;0;;;0.777777778
68;7;77;bee;7;33;33;34;35;51;40;91;0.38;;;0
68;8;93;flamingo;7;86;96;100;103;106;103;9;0;;;0.588235294
68;9;85;crane;7;52;59;54;64;96;71.333;481.333;0.297;;;0.362075208
68;10;58;cricket;7;54;63;55;71;72;66;91;-0.38;;;0.75
68;11;98;ant;6;52;51;33;40;116;63;2119;0.375;;;-0.090909091
68;12;77;bee;5;29;29;30;31;48;36.333;102.333;0.381;;;0
68;13;98;flamingo;5;54;57;58;60;76;64.667;97.333;0.367;;;0.281241211
68;14;85;crane;6;20;21;75;88;103;88.667;196.333;0.047;;;0.014563036
68;15;84;cricket;6;44;45;66;79;80;75;61;-0.378;;;0.032258065
68;16;60;ant;3;25;26;26;28;44;32.667;97.333;0.367;;;0.130429112
68;17;98;bee;6;37;39;70;74;100;81.333;265.333;0.359;;;0.045113121
68;18;50;flamingo;6;23;23;51;53;54;52.667;2.333;-0.208;;;0
68;19;62;crane;6;26;30;59;60;77;65.333;102.333;0.381;;;0.101695777
68;20;71;cricket;5;38;38;39;41;58;46;109;0.369;;;0
68;21;88;ant;4;46;47;47;63;65;58.333;97.333;-0.367;;;0.081083273
68;22;59;bee;2;24;24;27;30;33;30;9;0;;;0
68;23;93;flamingo;2;44;44;49;54;55;52.667;10.333;-0.343;;;0
68;24;99;crane;5;56;58;61;62;79;67.333;102.333;0.381;;;0.176475779
68;25;58;cricket;4;21;21;22;38;40;33.333;97.333;-0.367;;;0
68;26;79;ant;5;38;38;39;41;57;45.667;97.333;0.367;;;0
68;27;50;bee;4;21;21;22;38;40;33.333;97.333;-0.367;;;0
68;28;69;flamingo;6;37;37;24;39;90;51;1197;0.305;;;0
68;29;52;crane;4;27;30;31;47;49;42.333;97.333;-0.367;;;0.195656427
68;30;97;cricket;6;38;39;85;89;91;88.333;9.333;-0.208;;;0.019867681
68;31;71;ant;2;34;35;38;40;44;40.667;9.333;0.208;;;0.1499925
68;32;97;bee;6;29;30;38;78;110;75.333;1.301.333;-0.074;;;0.021582889
68;33;89;flamingo;3;46;45;49;50;67;55.333;102.333;0.381;;;-0.107146684
68;34;93;crane;3;32;33;36;51;55;47.333;100.333;-0.317;;;0.065218809
68;35;58;cricket;2;20;20;28;31;32;30.333;4.333;-0.287;;;0
68;36;53;ant;6;25;24;36;57;65;52.667;224.333;-0.265;;;-0.036144143
68;37;80;bee;3;29;29;35;39;54;42.667;100.333;0.317;;;0
68;38;58;flamingo;4;31;33;32;48;50;43.333;97.333;-0.367;;;0.162166545
68;39;86;crane;2;47;50;54;55;59;56;7;0.324;;;0.333333333
68;40;70;cricket;3;34;34;36;38;54;42.667;97.333;0.367;28;2;0
69;1;98;ant;6;46;48;48;48;109;68.333;1.240.333;0.385;;;0.089553575
69;2;77;bee;5;52;59;57;59;75;63.667;97.333;0.367;;;0.599982858
69;3;98;flamingo;5;55;60;60;61;78;66.333;102.333;0.381;;;0.441189447
69;4;85;crane;6;64;64;60;71;115;82;847;0.324;;;0
69;5;84;cricket;6;41;51;40;54;71;55;241;0.064;;;0.714285714
69;6;60;ant;3;34;35;35;36;53;41.333;102.333;0.381;;;0.136369835
69;7;98;bee;6;68;64;44;67;83;64.667;384.333;-0.117;;;1.200.120.012
69;8;50;flamingo;6;32;33;25;39;59;41;292;0.115;;;0.111111111
69;9;62;crane;6;46;47;44;48;60;50.667;69.333;0.287;;;0.214270409
69;10;71;cricket;5;41;44;43;44;61;49.333;102.333;0.381;;;0.360014401
69;11;88;ant;4;53;68;55;71;73;66.333;97.333;-0.367;;;1.125.028.126
69;12;59;bee;2;34;41;39;40;44;41;7;0.324;;;1
69;13;93;flamingo;2;59;66;68;70;74;70.667;9.333;0.208;;;0.599982858
69;14;99;crane;5;75;82;82;86;101;89.667;100.333;0.317;;;0.47726188
69;15;58;cricket;4;36;46;38;54;56;49.333;97.333;-0.367;;;0.75001875
69;16;79;ant;5;43;48;45;47;63;51.667;97.333;0.367;;;0.576900888
69;17;50;bee;4;26;29;27;43;45;38.333;97.333;-0.367;;;0.243249818
69;18;69;flamingo;6;41;58;65;86;101;84;327;-0.109;;;0.395348837
69;19;52;crane;4;41;45;42;58;60;53.333;97.333;-0.367;;;0.32433309
69;20;97;cricket;6;60;62;59;91;99;83;448;-0.324;;;0.086956522
69;21;71;ant;2;34;38;38;40;44;40.667;9.333;0.208;;;0.599970001
69;22;97;bee;6;64;78;91;92;100;94.333;24.333;0.367;;;0.461543533
69;23;89;flamingo;3;42;47;45;49;64;52.667;100.333;0.317;;;0.468735352
69;24;93;crane;3;66;73;69;78;89;78.667;100.333;0.066;;;0.552617036
69;25;58;cricket;2;32;37;35;39;41;38.333;9.333;-0.208;;;0.789515238
69;26;53;ant;6;34;31;26;33;38;32.333;36.333;-0.109;;;1.799.640.072
69;27;80;bee;3;62;72;64;75;84;74.333;100.333;-0.066;;;0.810832725
69;28;58;flamingo;4;40;48;41;58;59;52.667;102.333;-0.381;;;0.631562327
69;29;86;crane;2;68;79;79;80;85;81.333;10.333;0.343;;;0.825020626
69;30;70;cricket;3;53;61;54;64;74;64;100;0;;;0.727272727
69;31;60;ant;7;40;44;41;45;60;48.667;100.333;0.317;;;0.461520711
69;32;77;bee;7;55;61;61;62;79;67.333;102.333;0.381;;;0.486499635
69;33;93;flamingo;7;94;76;73;75;78;75.333;6.333;0.13;;;0.964268495
69;34;85;crane;7;54;88;31;92;105;76;1561;-0.339;;;1.545.454.545
69;35;58;cricket;7;52;57;53;69;71;64.333;97.333;-0.367;;;0.405416363
69;36;93;ant;1;64;69;76;;;;;;;;0.416666667
69;37;78;bee;1;57;63;68;;;;;;;;0.545454545
69;38;59;flamingo;1;44;50;52;;;;;;;;0.75
69;39;74;crane;1;62;68;74;;;;;;;;0.5
69;40;69;cricket;1;42;47;50;;;;;;28;1;0.625
70;1;98;ant;6;59;59;57;86;93;78.667;364.333;-0.327;;;0
70;2;77;bee;5;55;55;61;62;79;67.333;102.333;0.381;;;0
70;3;98;flamingo;5;67;67;74;75;92;80.333;102.333;0.381;;;0
70;4;85;crane;6;55;55;46;84;96;75.333;681.333;-0.295;;;0
70;5;84;cricket;6;52;52;55;77;78;70;169;-0.382;;;0
70;6;60;ant;3;43;43;44;48;63;51.667;100.333;0.317;;;0
70;7;98;bee;6;59;59;36;79;81;65.333;646.333;-0.382;;;0
70;8;50;flamingo;6;38;38;40;43;60;47.667;116.333;0.352;;;0
70;9;62;crane;6;43;43;77;82;85;81.333;16.333;-0.16;;;0
70;10;71;cricket;5;45;45;47;49;65;53.667;97.333;0.367;;;0
70;11;88;ant;4;52;52;55;71;73;66.333;97.333;-0.367;;;0
70;12;59;bee;2;42;43;47;51;53;50.333;9.333;-0.208;;;0.1200048
70;13;93;flamingo;2;63;66;73;76;78;75.667;6.333;-0.13;;;0.236835873
70;14;99;crane;5;70;72;78;79;96;84.333;102.333;0.381;;;0.139538129
70;15;58;cricket;4;39;39;40;56;58;51.333;97.333;-0.367;;;0
70;16;79;ant;5;56;56;61;62;79;67.333;102.333;0.381;;;0
70;17;50;bee;4;43;42;44;60;62;55.333;97.333;-0.367;;;-0.081083273
70;18;69;flamingo;6;57;57;24;62;70;52;604;-0.34;;;0
70;19;52;crane;4;37;37;38;54;56;49.333;97.333;-0.367;;;0
70;20;97;cricket;6;67;69;59;74;113;82;777;0.263;;;0.133333333
70;21;71;ant;2;48;48;55;57;61;57.667;9.333;0.208;;;0
70;22;97;bee;6;68;68;61;75;96;77.333;310.333;0.13;;;0
70;23;89;flamingo;3;61;69;63;74;83;73.333;100.333;-0.066;;;0.64866618
70;24;93;crane;3;75;77;81;91;101;91;100;0;;;0.125
70;25;58;cricket;2;52;53;59;63;65;62.333;9.333;-0.208;;;0.096777315
70;26;53;ant;6;42;45;47;59;65;57;84;-0.208;;;0.2
70;27;80;bee;3;54;54;55;65;75;65;100;0;;;0
70;28;58;flamingo;4;44;44;45;61;63;56.333;97.333;-0.367;;;0
70;29;86;crane;2;78;83;91;93;97;93.667;9.333;0.208;;;0.319142146
70;30;70;cricket;3;41;42;43;45;61;49.667;97.333;0.367;;;0.115380178
70;31;93;ant;1;60;63;72;;;;;;;;0.25
70;32;78;bee;1;55;55;65;;;;;;;;0
70;33;59;flamingo;1;39;42;48;;;;;;;;0.333333333
70;34;74;crane;1;54;58;65;;;;;;;;0.363636364
70;35;69;cricket;1;58;56;70;;;;;;;;-0.166666667
70;36;60;ant;7;35;38;36;37;54;42.333;102.333;0.381;;;0.409109505
70;37;77;bee;7;30;32;31;32;48;37;91;0.38;;;0.285714286
70;38;93;flamingo;7;94;77;73;75;78;75.333;6.333;0.13;;;0.910698023
70;39;85;crane;7;105;82;45;77;106;76;931;-0.033;;;0.793103448
70;40;58;cricket;7;64;53;43;45;61;49.667;97.333;0.367;32;1;0.767459708
71;1;60;ant;7;55;65;56;66;76;66;100;0;;;0.909090909
71;2;77;bee;7;46;53;48;51;67;55.333;104.333;0.348;;;0.750026787
71;3;93;flamingo;7;113;96;87;91;93;90.333;9.333;-0.208;;;0.749988971
71;4;85;crane;7;74;84;75;87;106;89.333;244.333;0.146;;;0.652188091
71;5;58;cricket;7;54;63;55;71;72;66;91;-0.38;;;0.75
71;6;98;ant;6;64;61;35;52;112;66.333;1.636.333;0.31;;;-1.285.897.985
71;7;77;bee;5;85;82;57;72;75;68;93;-0.343;;;0.176470588
71;8;98;flamingo;5;127;126;90;106;108;101.333;97.333;-0.367;;;0.038960533
71;9;85;crane;6;93;90;46;71;78;65;283;-0.311;;;0.107142857
71;10;84;cricket;6;108;107;42;45;58;48.333;72.333;0.332;;;0.016759683
71;11;60;ant;3;56;58;57;67;77;67;100;0;;;0.181818182
71;12;98;bee;6;117;112;65;84;90;79.667;170.333;-0.295;;;0.133929767
71;13;50;flamingo;6;58;61;12;68;106;62;2236;-0.125;;;0.75
71;14;62;crane;6;74;75;48;62;94;68;556;0.238;;;-0.166666667
71;15;71;cricket;5;63;65;69;71;87;75.667;97.333;0.367;;;0.157890582
71;16;88;ant;4;83;87;90;107;108;101.667;102.333;-0.381;;;0.214281888
71;17;59;bee;2;62;61;46;51;52;49.667;10.333;-0.343;;;0.081083273
71;18;93;flamingo;2;130;128;100;105;106;103.667;10.333;-0.343;;;0.075950328
71;19;99;crane;5;124;122;88;105;106;99.667;102.333;-0.381;;;0.082192907
71;20;58;cricket;4;93;92;67;70;86;74.333;104.333;0.348;;;0.053570472
71;21;79;ant;5;88;85;59;75;77;70.333;97.333;-0.367;;;0.169808117
71;22;50;bee;4;84;82;57;59;75;63.667;97.333;0.367;;;0.098362268
71;23;69;flamingo;6;95;91;27;53;70;50;469;-0.136;;;0.088888889
71;24;52;crane;4;73;72;52;54;70;58.667;97.333;0.367;;;0.069769064
71;25;97;cricket;6;103;102;71;73;85;76.333;57.333;0.355;;;0.037499531
71;26;71;ant;2;72;69;55;57;61;57.667;9.333;0.208;;;0.209307193
71;27;97;bee;6;127;128;63;119;135;105.667;1.429.333;-0.309;;;-0.046875732
71;28;89;flamingo;3;95;93;67;77;87;77;100;0;;;0.111111111
71;29;93;crane;3;127;128;91;101;111;101;100;0;;;-0.038461538
71;30;58;cricket;2;83;82;64;65;70;66.333;10.333;0.343;;;0.0599988
71;31;53;ant;6;61;60;52;55;64;57;39;0.287;;;0.25
71;32;80;bee;3;103;99;71;86;90;82.333;100.333;-0.317;;;0.193545265
71;33;58;flamingo;4;45;49;46;62;64;57.333;97.333;-0.367;;;0.32433309
71;34;86;crane;2;78;80;91;93;97;93.667;9.333;0.208;;;0.127656858
71;35;70;cricket;3;94;93;64;79;83;75.333;100.333;-0.317;;;0.053570472
71;36;93;ant;1;91;93;100;;;;;;;;0.222222222
71;37;78;bee;1;98;96;78;;;;;;;;0.1
71;38;59;flamingo;1;87;86;70;;;;;;;;0.058823529
71;39;74;crane;1;92;91;74;;;;;;;;0.055555556
71;40;69;cricket;1;77;76;62;;;;;;29;1;0.066666667
73;1;93;ant;1;86;91;100;0;0;0;0;0;;;0.357142857
73;2;78;bee;1;76;79;91;;;;;;;;0.2
73;3;59;flamingo;1;65;63;52;;;;;;;;0.153846154
73;4;74;crane;1;85;85;68;;;;;;;;0
73;5;69;cricket;1;82;79;66;;;;;;;;0.1875
73;6;98;ant;6;85;81;64;77;109;83.333;536.333;0.253;;;2.399.520.096
73;7;77;bee;5;80;74;53;69;71;64.333;97.333;-0.367;;;0.382970575
73;8;98;flamingo;5;94;101;108;109;126;114.333;102.333;0.381;;;0.344267939
73;9;85;crane;6;99;95;63;81;104;82.667;422.333;0.081;;;0.244902957
73;10;84;cricket;6;98;90;35;45;84;54.667;670.333;0.321;;;0.184616805
73;11;60;ant;3;70;67;46;56;66;56;100;0;;;0.214285714
73;12;98;bee;6;111;106;65;87;102;84.667;346.333;-0.123;;;0.189875821
73;13;50;flamingo;6;50;48;32;36;87;51.667;940.333;0.378;;;-1.199.760.048
73;14;62;crane;6;61;61;59;63;85;69;196;0.35;;;0
73;15;71;cricket;5;65;69;72;73;90;78.333;102.333;0.381;;;0.3000075
73;16;88;ant;4;100;96;73;75;91;79.667;97.333;0.367;;;0.196724536
73;17;59;bee;2;62;56;46;51;52;49.667;10.333;-0.343;;;0.486499635
73;18;93;flamingo;2;85;85;98;103;105;102;13;-0.256;;;0
73;19;99;crane;5;100;92;69;85;87;80.333;97.333;-0.367;;;0.406772767
73;20;58;cricket;4;54;55;55;71;72;66;91;-0.38;;;0.083333333
73;21;79;ant;5;63;66;68;72;87;75.667;100.333;0.317;;;0.236835873
73;22;50;bee;4;47;48;48;62;65;58.333;82.333;-0.338;;;0.088237889
73;23;69;flamingo;6;70;70;39;67;77;61;388;-0.276;;;0
73;24;52;crane;4;55;53;36;38;54;42.667;97.333;0.367;;;0.162166545
73;25;97;cricket;6;85;89;50;98;133;93.667;1.736.333;-0.103;;;0.461520711
73;26;71;ant;2;76;75;57;62;63;60.667;10.333;-0.343;;;0.065218809
73;27;97;bee;6;101;98;57;68;71;65.333;54.333;-0.314;;;0.084111363
73;28;89;flamingo;3;75;77;80;90;100;90;100;0;;;0.133333333
73;29;93;crane;3;79;81;85;95;105;95;100;0;;;0.125
73;30;58;cricket;2;60;53;45;48;51;48;9;0;;;0.583333333
73;31;53;ant;6;51;52;33;52;54;46.333;134.333;-0.372;;;-0.214270409
73;32;80;bee;3;76;78;80;94;99;91;97;-0.276;;;0.133333333
73;33;58;flamingo;4;58;60;59;75;77;70.333;97.333;-0.367;;;0.162166545
73;34;86;crane;2;100;93;77;80;83;80;9;0;;;0.35
73;35;70;cricket;3;75;70;50;60;70;60;100;0;;;0.333333333
73;36;60;ant;7;35;37;36;37;54;42.333;102.333;0.381;;;0.27273967
73;37;77;bee;7;75;88;85;89;105;93;112;0.324;;;0.722222222
73;38;93;flamingo;7;106;88;81;86;87;84.667;10.333;-0.343;;;0.843763184
73;39;85;crane;7;81;77;44;75;79;66;367;-0.366;;;0.266666667
73;40;58;cricket;7;49;58;50;66;67;61;91;-0.38;38;1;0.75
74;1;93;ant;1;44;49;52;0;0;0;0;0;;;0.625
74;2;78;bee;1;54;57;65;;;;;;;;0.272727273
74;3;59;flamingo;1;56;58;68;;;;;;;;0.166666667
74;4;74;crane;1;69;74;83;;;;;;;;0.357142857
74;5;69;cricket;1;49;52;59;;;;;;;;0.3
74;6;60;ant;7;90;66;60;70;80;70;100;0;;;01. Feb
74;7;77;bee;7;79;60;51;68;69;62.667;102.333;-0.381;;;1.163.289.047
74;8;93;flamingo;7;94;77;73;75;78;75.333;6.333;0.13;;;0.910698023
74;9;85;crane;7;46;54;48;63;99;70;687;0.248;;;0.333333333
74;10;58;cricket;7;48;52;49;66;67;60.667;102.333;-0.381;;;0.315781164
74;11;98;ant;6;56;53;36;39;50;41.667;54.333;0.314;;;0.209307193
74;12;77;bee;5;55;57;61;62;79;67.333;102.333;0.381;;;0.162166545
74;13;98;flamingo;5;66;69;73;74;91;79.333;102.333;0.381;;;0.225005625
74;14;85;crane;6;76;71;31;65;105;67;1372;0.054;;;0.555555556
74;15;84;cricket;6;66;69;72;77;87;78.667;58.333;0.208;;;0.236835873
74;16;60;ant;3;48;50;49;59;69;59;100;0;;;0.181818182
74;17;98;bee;6;69;75;58;81;120;86.333;982.333;0.165;;;0.346160503
74;18;50;flamingo;6;55;56;36;58;87;60.333;654.333;0.09;;;0.187511719
74;19;62;crane;6;77;85;66;82;116;88;652;0.222;;;0.727272727
74;20;71;cricket;5;63;67;69;71;87;75.667;97.333;0.367;;;0.315781164
74;21;88;ant;4;72;77;75;91;93;86.333;97.333;-0.367;;;0.348845322
74;22;59;bee;2;56;61;64;68;70;67.333;9.333;-0.208;;;0.441189447
74;23;93;flamingo;2;82;99;96;97;102;98.333;10.333;0.343;;;1.040.837.568
74;24;99;crane;5;101;89;69;86;87;80.667;102.333;-0.381;;;0.590173609
74;25;58;cricket;4;53;57;54;70;72;65.333;97.333;-0.367;;;0.32433309
74;26;79;ant;5;64;68;71;72;89;77.333;102.333;0.381;;;0.3000075
74;27;50;bee;4;51;48;32;34;50;38.667;97.333;0.367;;;0.243249818
74;28;69;flamingo;6;87;75;59;64;72;65;43;0.149;;;0.545454545
74;29;52;crane;4;62;56;43;45;61;49.667;97.333;0.367;;;0.486499635
74;30;97;cricket;6;76;74;60;67;99;75.333;432.333;0.336;;;299.850.075
74;31;71;ant;2;58;63;67;69;73;69.667;9.333;0.208;;;0.428559184
74;32;97;bee;6;88;85;55;64;130;83;1677;0.364;;;0.6
74;33;89;flamingo;3;92;89;64;74;84;74;100;0;;;0.166666667
74;34;93;crane;3;97;91;68;78;88;78;100;0;;;0.315789474
74;35;58;cricket;2;61;56;45;50;51;48.667;10.333;-0.343;;;0.405416363
74;36;53;ant;6;49;51;27;39;59;41.667;261.333;0.16;;;-0.27273967
74;37;80;bee;3;74;77;79;89;99;89;100;0;;;0.2
74;38;58;flamingo;4;56;60;58;74;75;69;91;-0.38;;;0.307692308
74;39;86;crane;2;86;96;102;105;106;104.333;4.333;-0.287;;;0.545464463
74;40;70;cricket;3;51;55;52;62;72;62;100;0;21;1;0.363636364
75;1;98;ant;6;60;60;52;86;112;83.333;905.333;-0.088;;;0
75;2;77;bee;5;75;83;85;89;105;93;112;0.324;;;0.444444444
75;3;98;flamingo;5;112;106;78;95;96;89.667;102.333;-0.381;;;0.268660726
75;4;85;crane;6;114;107;60;84;99;81;387;-0.149;;;0.212121212
75;5;84;cricket;6;74;71;35;65;90;63.333;758.333;-0.06;;;0.281241211
75;6;60;ant;3;40;40;41;45;60;48.667;100.333;0.317;;;0
75;7;98;bee;6;62;63;63;72;83;72.667;100.333;0.066;;;0.09374707
75;8;50;flamingo;6;40;40;44;70;73;62.333;254.333;-0.37;;;0
75;9;62;crane;6;84;76;16;50;61;42.333;550.333;-0.292;;;0.191998464
75;10;71;cricket;5;62;62;67;70;86;74.333;104.333;0.348;;;0
75;11;88;ant;4;85;87;90;107;108;101.667;102.333;-0.381;;;0.1199976
75;12;59;bee;2;73;70;56;57;62;58.333;10.333;0.343;;;0.204540806
75;13;93;flamingo;2;116;113;90;92;96;92.667;9.333;0.208;;;0.128573265
75;14;99;crane;5;133;129;95;110;114;106.333;100.333;-0.317;;;0.149998125
75;15;58;cricket;4;50;50;52;69;70;63.667;102.333;-0.381;;;0
75;16;79;ant;5;94;89;64;80;82;75.333;97.333;-0.367;;;0.26785236
75;17;50;bee;4;53;50;34;36;52;40.667;97.333;0.367;;;0.243249818
75;18;69;flamingo;6;89;87;57;69;85;70.333;197.333;0.094;;;0.107140944
75;19;52;crane;4;65;65;46;47;64;52.333;102.333;0.381;;;0
75;20;97;cricket;6;94;98;74;104;110;96;372;-0.343;;;2
75;21;71;ant;2;66;71;77;78;82;79;7;0.324;;;0.384615385
75;22;97;bee;6;88;77;55;64;130;83;1677;0.364;;;02. Feb
75;23;89;flamingo;3;59;63;61;71;81;71;100;0;;;0.333333333
75;24;93;crane;3;100;95;70;81;90;80.333;100.333;-0.066;;;0.254232979
75;25;58;cricket;2;43;43;48;53;54;51.667;10.333;-0.343;;;0
75;26;53;ant;6;55;56;33;36;60;43;219;0.367;;;-0.083333333
75;27;80;bee;3;112;104;79;89;99;89;100;0;;;0.347826087
75;28;58;flamingo;4;72;68;51;53;69;57.667;97.333;0.367;;;0.279076258
75;29;86;crane;2;108;105;84;85;90;86.333;10.333;0.343;;;0.138459408
75;30;70;cricket;3;79;79;54;64;74;64;100;0;;;0
75;31;60;ant;7;47;57;48;54;67;56.333;94.333;0.226;;;1.071.466.838
75;32;77;bee;7;75;87;85;89;105;93;112;0.324;;;0.666666667
75;33;93;flamingo;7;54;67;62;65;68;65;9;0;;;1.181.818.182
75;34;85;crane;7;90;96;66;86;121;91;775;0.174;;;6
75;35;58;cricket;7;86;72;61;64;80;68.333;104.333;0.348;;;0.792437879
75;36;93;ant;1;83;86;100;;;;;;;;0.176470588
75;37;78;bee;1;98;93;78;;;;;;;;0.25
75;38;59;flamingo;1;61;61;49;;;;;;;;0
75;39;74;crane;1;100;100;80;;;;;;;;0
75;40;69;cricket;1;66;66;80;;;;;;38;2;0
76;1;98;ant;6;57;57;36;52;118;68.667;1.889.333;0.327;;;0
76;2;77;bee;5;62;68;67;69;85;73.667;97.333;0.367;;;0.514271021
76;3;98;flamingo;5;85;96;96;97;114;102.333;102.333;0.381;;;0.634627589
76;4;85;crane;6;100;92;63;86;104;84.333;422.333;-0.081;;;0.510627433
76;5;84;cricket;6;75;75;35;77;101;71;1116;-0.174;;;0
76;6;60;ant;3;64;63;42;51;62;51.667;100.333;0.066;;;0.081083273
76;7;98;bee;6;115;105;77;79;81;79;4;0;;;0.277777778
76;8;50;flamingo;6;55;56;36;58;87;60.333;654.333;0.09;;;0.187511719
76;9;62;crane;6;66;69;47;71;89;69;444;-0.094;;;1
76;10;71;cricket;5;75;68;49;65;67;60.333;97.333;-0.367;;;0.47726188
76;11;88;ant;4;102;97;75;76;93;81.333;102.333;0.381;;;0.241931582
76;12;59;bee;2;57;63;65;69;71;68.333;9.333;-0.208;;;0.529427336
76;13;93;flamingo;2;104;96;81;82;87;83.333;10.333;0.343;;;0.387090531
76;14;99;crane;5;94;111;107;108;125;113.333;102.333;0.381;;;0.879325506
76;15;58;cricket;4;42;51;43;59;61;54.333;97.333;-0.367;;;0.729749453
76;16;79;ant;5;70;77;79;80;97;85.333;102.333;0.381;;;0.456531664
76;17;50;bee;4;46;55;47;62;65;58;93;-0.343;;;0.75
76;18;69;flamingo;6;99;85;68;80;81;76.333;52.333;-0.377;;;0.617637976
76;19;52;crane;4;42;47;43;59;61;54.333;97.333;-0.367;;;0.405416363
76;20;97;cricket;6;122;103;55;60;93;69.333;426.333;0.36;;;0.36075721
76;21;71;ant;2;80;72;61;64;67;64;9;0;;;0.5
76;22;97;bee;6;108;99;58;67;79;68;111;0.094;;;0.225
76;23;89;flamingo;3;101;96;70;80;90;80;100;0;;;0.238095238
76;24;93;crane;3;86;92;95;105;115;105;100;0;;;0.315789474
76;25;58;cricket;2;61;55;45;50;51;48.667;10.333;-0.343;;;0.486499635
76;26;53;ant;6;52;41;26;32;36;31.333;25.333;-0.13;;;0.53224948
76;27;80;bee;3;83;79;56;66;76;66;100;0;;;0.235294118
76;28;58;flamingo;4;46;52;47;63;65;58.333;97.333;-0.367;;;0.486499635
76;29;86;crane;2;112;101;86;91;92;89.667;10.333;-0.343;;;0.492544665
76;30;70;cricket;3;65;70;67;77;87;77;100;0;;;0.416666667
76;31;93;ant;1;95;86;76;;;;;;;;0.473684211
76;32;78;bee;1;80;72;63;;;;;;;;0.470588235
76;33;59;flamingo;1;46;52;55;;;;;;;;0.666666667
76;34;74;crane;1;58;66;70;;;;;;;;0.666666667
76;35;69;cricket;1;78;73;62;;;;;;;;0.3125
76;36;60;ant;7;70;59;46;56;66;56;100;0;;;0.785714286
76;37;77;bee;7;79;68;51;68;69;62.667;102.333;-0.381;;;0.673483132
76;38;93;flamingo;7;133;107;103;106;110;106.333;12.333;0.094;;;0.974987813
76;39;85;crane;7;65;62;56;58;67;60.333;34.333;0.335;;;0.642811228
76;40;58;cricket;7;22;34;26;42;44;37.333;97.333;-0.367;38;2;0.782625709
78;1;60;ant;7;62;61;40;50;60;50;100;0;;;0.083333333
78;2;77;bee;7;42;44;44;45;62;50.333;102.333;0.381;;;0.2400096
78;3;93;flamingo;7;91;109;106;110;113;109.667;12.333;-0.094;;;0.964268495
78;4;85;crane;7;87;82;62;76;103;80.333;434.333;0.199;;;0.749962502
78;5;58;cricket;7;60;59;41;43;59;47.667;97.333;0.367;;;0.081083273
78;6;93;ant;1;62;64;74;;;;;;;;0.166666667
78;7;78;bee;1;65;68;78;;;;;;;;0.230769231
78;8;59;flamingo;1;45;48;54;;;;;;;;0.333333333
78;9;74;crane;1;56;59;67;;;;;;;;0.272727273
78;10;69;cricket;1;61;64;73;;;;;;;;0.25
78;11;98;ant;6;72;76;35;89;110;78;1497;-0.261;;;0.666666667
78;12;77;bee;5;69;75;75;79;94;82.667;100.333;0.317;;;0.439013683
78;13;98;flamingo;5;73;80;81;83;99;87.667;97.333;0.367;;;0.47726188
78;14;85;crane;6;72;78;45;86;92;74.333;654.333;-0.361;;;2.571.795.971
78;15;84;cricket;6;67;68;51;70;108;76.333;842.333;0.208;;;0.107146684
78;16;60;ant;3;45;46;46;51;65;54;97;0.276;;;0.111111111
78;17;98;bee;6;80;79;30;58;91;59.667;932.333;0.054;;;0.049181134
78;18;50;flamingo;6;39;39;23;33;42;32.667;90.333;-0.035;;;0
78;19;62;crane;6;71;71;51;67;96;71.333;520.333;0.183;;;0
78;20;71;cricket;5;53;55;56;60;75;63.667;100.333;0.317;;;0.187494141
78;21;88;ant;4;78;91;83;99;101;94.333;97.333;-0.367;;;0.795934611
78;22;59;bee;2;53;58;60;64;67;63.667;12.333;-0.094;;;0.468735352
78;23;93;flamingo;2;85;93;98;103;105;102;13;-0.256;;;0.470588235
78;24;99;crane;5;94;108;107;108;125;113.333;102.333;0.381;;;0.724150416
78;25;58;cricket;4;57;57;58;74;75;69;91;-0.38;;;0
78;26;79;ant;5;71;74;79;80;97;85.333;102.333;0.381;;;0.209307193
78;27;50;bee;4;48;52;50;65;68;61;93;-0.343;;;0.307692308
78;28;69;flamingo;6;65;65;27;50;71;49.333;484.333;-0.03;;;0
78;29;52;crane;4;48;48;49;65;67;60.333;97.333;-0.367;;;0
78;30;97;cricket;6;92;91;80;112;124;105.333;517.333;-0.268;;;-0.075001875
78;31;71;ant;2;67;78;77;78;82;79;7;0.324;;;0.916666667
78;32;97;bee;6;70;71;24;122;125;90.333;3.302.333;-0.384;;;0.049181134
78;33;89;flamingo;3;93;93;64;74;84;74;100;0;;;0
